latitude,longitude,sst,sss,d18osw
-12.421720,124.812503,28.470243,33.324226,-0.118060
-12.421720,125.937504,28.505611,33.109684,-0.175842
-12.421720,127.062504,28.499886,32.776936,-0.260470
-12.421720,128.187504,28.480997,32.261475,-0.386682
-12.421720,129.312504,28.470953,31.858913,-0.480706
-12.421720,130.437504,28.560944,31.544132,-0.553376
-12.421720,137.187504,27.809658,31.507257,-0.512065
-12.421720,138.312504,27.842871,31.427113,-0.525112
-12.421720,139.437504,27.833651,31.338371,-0.543158
-12.421720,140.562504,27.859152,31.245146,-0.565327
-12.421720,141.687504,27.924349,31.068209,-0.597958
-12.421720,143.937504,27.229378,34.308952,0.210697
-12.421720,145.062504,26.876833,34.310959,0.212846
-12.421720,146.187504,26.798601,34.305470,0.212449
-12.421720,147.312504,26.915314,34.288143,0.209744
-12.421720,148.437504,27.077250,34.266975,0.206337
-12.421720,149.562504,27.186617,34.260792,0.205987
-12.154529,91.062503,27.313860,33.973103,0.102082
-12.154529,92.187503,27.394455,33.933002,0.090910
-12.154529,93.312503,27.462275,33.896824,0.080360
-12.154529,94.437503,27.514862,33.865200,0.070512
-12.154529,95.562503,27.546391,33.835136,0.060817
-12.154529,96.687503,27.574348,33.808594,0.051743
-12.154529,97.812503,27.592232,33.782520,0.042849
-12.154529,98.937503,27.609543,33.762505,0.035624
-12.154529,100.062503,27.616098,33.746574,0.029503
-12.154529,101.187503,27.619432,33.737942,0.025362
-12.154529,102.312503,27.623774,33.735302,0.022909
-12.154529,103.437503,27.629421,33.737034,0.021821
-12.154529,104.562503,27.639395,33.744850,0.022392
-12.154529,105.687503,27.655416,33.757637,0.024396
-12.154529,106.812503,27.684011,33.775524,0.027808
-12.154529,107.937503,27.725050,33.793865,0.031915
-12.154529,109.062503,27.784929,33.811222,0.035788
-12.154529,110.187503,27.853695,33.827042,0.039492
-12.154529,111.312503,27.933157,33.843086,0.042838
-12.154529,112.437503,28.016949,33.856003,0.045320
-12.154529,113.562503,28.111805,33.859612,0.045760
-12.154529,114.687503,28.228399,33.843140,0.042457
-12.154529,115.812503,28.341038,33.803185,0.034580
-12.154529,116.937503,28.432207,33.752670,0.025442
-12.154529,118.062503,28.487410,33.715725,0.019299
-12.154529,119.187503,28.514006,33.691475,0.013487
-12.154529,120.312503,28.509945,33.668415,0.004154
-12.154529,121.437503,28.487963,33.642433,-0.010142
-12.154529,122.562503,28.465460,33.588585,-0.035094
-12.154529,123.687503,28.372147,33.489445,-0.068984
-12.154529,124.812503,28.402506,33.342907,-0.113496
-12.154529,125.937504,28.438150,33.140060,-0.168637
-12.154529,127.062504,28.446701,32.823223,-0.249423
-12.154529,128.187504,28.447056,32.345745,-0.366087
-12.154529,129.312504,28.446552,31.940041,-0.460762
-12.154529,130.437504,28.541145,31.569357,-0.546497
-12.154529,136.062504,27.807611,31.691950,-0.473498
-12.154529,137.187504,27.837929,31.536764,-0.503220
-12.154529,138.312504,27.875311,31.430859,-0.523717
-12.154529,139.437504,27.853861,31.317858,-0.547323
-12.154529,140.562504,27.875561,31.200426,-0.574349
-12.154529,141.687504,27.947813,31.014175,-0.608427
-12.154529,143.937504,27.246992,34.304752,0.209866
-12.154529,145.062504,26.912926,34.306900,0.212046
-12.154529,146.187504,26.867659,34.297348,0.211024
-12.154529,147.312504,27.003344,34.272655,0.206951
-12.154529,148.437504,27.155191,34.249809,0.203300
-12.154529,149.562504,27.246586,34.247391,0.203648
-11.887397,91.062503,27.404018,33.975082,0.104588
-11.887397,92.187503,27.484472,33.932888,0.092844
-11.887397,93.312503,27.552994,33.894146,0.081630
-11.887397,94.437503,27.606710,33.859455,0.070990
-11.887397,95.562503,27.639246,33.825703,0.060249
-11.887397,96.687503,27.668139,33.795017,0.049997
-11.887397,97.812503,27.686377,33.764492,0.039952
-11.887397,98.937503,27.703213,33.739693,0.031330
-11.887397,100.062503,27.709608,33.718842,0.023945
-11.887397,101.187503,27.710897,33.705376,0.018313
-11.887397,102.312503,27.712402,33.698360,0.014684
-11.887397,103.437503,27.713890,33.696350,0.012566
-11.887397,104.562503,27.716671,33.701057,0.012380
-11.887397,105.687503,27.725548,33.711311,0.013583
-11.887397,106.812503,27.743116,33.727722,0.016561
-11.887397,107.937503,27.770029,33.745522,0.020409
-11.887397,109.062503,27.814199,33.763878,0.024534
-11.887397,110.187503,27.867329,33.781208,0.028484
-11.887397,111.312503,27.933300,33.799740,0.032601
-11.887397,112.437503,28.001839,33.817020,0.035924
-11.887397,113.562503,28.085445,33.828251,0.037948
-11.887397,114.687503,28.201794,33.822788,0.037201
-11.887397,115.812503,28.328348,33.793530,0.032627
-11.887397,116.937503,28.438793,33.748383,0.026003
-11.887397,118.062503,28.498415,33.714031,0.021902
-11.887397,119.187503,28.516582,33.690079,0.017159
-11.887397,120.312503,28.495241,33.663631,0.007622
-11.887397,121.437503,28.453239,33.635040,-0.008157
-11.887397,122.562503,28.419250,33.581467,-0.035500
-11.887397,123.687503,28.321131,33.489250,-0.069140
-11.887397,124.812503,28.318752,33.355263,-0.109780
-11.887397,125.937504,28.362602,33.157490,-0.164683
